"","na_count","Year","AHA.ID","Medicare.Provider.ID","Address.1..physical.","City.Name..physical.","State..physical.","Zip.code..physical.","Telephone.number","Bed.size.code","Primary.Service","Member.of.Council.of.Teaching.Hospital.of.the.Association.of.American.Medical.Colleges..COTH.","Catholic.Church.Operated","Critical.Access.Hospital","Rural.Referral.Center","Sole.Community.Provider","Network.member","Network.name","Network.city","Network.state","Accountable.Care.Organization.Established","ACO.Medicare.Population","System.ID","System.Name","System.Address","System.City","System.State","System.Zip","CMO.Full.Name","CMO.Title","CNO.Full.Name","CNO.Title","Average.daily.census","Licensed.Beds","Licensed.beds..long.term.unit.","Medical.Home","MEDHSE","Hospital.established.a.clinically.integrated.network","Physical.Rehabilitation.care","REHABSYS","Skilled.nursing.care","SNSYS","Intermediate.nursing.care","ICFSYS","Other.long.term.care","OTHLTSYS","Adult.day.care.program","ADULTSYS","Alzheimer.Center.","ALZSYS","Assisted.living.services.","ASSTLSYS","Case.Management","CMNGTSYS","Geriatric.services","GERSVSYS","Home.health.services","HOMEHSYS","Hospice.Program","HOSPCSYS","Pain.Management.Program","PAINSYS","Palliative.Care.Program","PALSYS","Psychiatric.geriatric.services","PSYGRSYS","Retirement.housing","RETIRSYS","Social.work.services","SOCWKSYS","Transportation.to.health.services","TPORTSYS","Wound.Management.Services...hospital","WMGTSYS","Total.Facility.Medicare.Discharges","Total.Facility.Medicare.days","Hospital.unit.Medicare.discharges","Hospital.Unit.Medicare.Days","Nursing.Home.Medicare.Discharges","Nursing.Home.Medicare.Days","Nursing.Home.Medicaid.Discharges","Nursing.Home.Medicaid.Days","Registered.nurses..FTEC.","Licensed.practical.or.vocational.nurses..FTEC.","Number.of.new.RN.graduates.hired","Beginning.of.reporting.period","End.of.reporting.period","Response.code","Hospital.Unit.Medicare.Inpatient.Days..est..","Hospital.Unit.Medicare.Inpatient.Discharges..est..","Medicare.Inpatient.Days..est..","Medicare.Inpatient.Discharges...est..","Nursing.Home.Unit.Medicaid.Inpatient.Days..est..","Nursing.Home.Unit.Medicaid.Inpatient.Discharges..est..","Nursing.Home.Unit.Medicare.Inpatient.Days..est..","Nursing.Home.Unit.Medicare.Inpatient.Discharges..est..","Licensed.Practical.Nurses.FT..est..","Part.Time.Licensed.Practical.or.Vocational.Nurses..est..","Part.Time.Registered.Nurses..est..","Registered.Nurses.FT..est.."
"126",14,"Current",6210370,"330011","169 Riverside Drive","Binghamton","NY","13905-4246","6077985111","100-199 beds","General medical and surgical","N","Y","N","Y","N","N",NA,NA,NA,"N",NA,"5990198","Ascension Healthcare","101 South Hanley Road, Suite 450","Saint Louis","MO","63105-3406","Dr. Richard Blansky, MD","Chief Medical Officer",NA,NA,108,242,NA,"Y",1,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,5848,24908,NA,NA,NA,NA,NA,NA,413,89,19,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"127",74,"Current",6510003,"180038","1201 Pleasant Valley Road","Owensboro","KY","42303","2704172000","300-399 beds","General medical and surgical","N","N","N","N","N","Y","Owensbro Community Health Network","Owensboro","KY","Y","Y","5990982","Owensboro Health","1201 Pleasant Valley Road","Owensboro","KY","42303-9811","Dr. Wathen Medley, MD","Chief Medical Officer","Ms. Vicki Stogsdill, RN, MSN, MBA","Chief Nursing Officer",231,447,"30",NA,NA,"N","Y",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"N",1,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"Y",0,9482,54617,"8752","46677","730","7940","0","0",649,12,94,"6/1/2016","5/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"128",76,"Current",6510003,"180038","1201 Pleasant Valley Road","Owensboro","KY","42303","2704172000","300-399 beds","General medical and surgical","N","N","N","N","N","Y","Owensbro Community Health Network","Owensboro","KY","Y","Y","5990982","Owensboro Health","1201 Pleasant Valley Road","Owensboro","KY","42303-9811","Dr. Wathen Medley, MD","Chief Medical Officer","Ms. Vicki Stogsdill, RN, MSN, MBA","Chief Nursing Officer",231,447,"30",NA,NA,"N","Y",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"N",1,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"Y",0,9482,54617,"8752","46677","730","7940","0","0",649,12,94,"6/1/2016","5/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"129",62,"Current",6840022,"060114","9395 Crown Crest Boulevard","Parker","CO","80138-8573","3032694000","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y","5994165","AdventHealth","900 Hope Way","Altamonte Springs","FL","32714-1502",NA,NA,NA,NA,79,170,NA,"N",1,"N","N",1,"N",1,"N",1,"N",0,"N",0,"N",0,"N",1,"Y",0,"N",1,"N",1,"N",1,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"N",0,"Y",0,3020,12671,NA,NA,NA,NA,NA,NA,404,0,18,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"130",14,"Current",6232170,"390223","51 North 39th Street","Philadelphia","PA","19104-2699","2156628000","300-399 beds","General medical and surgical","N","N","N","N","N","Y","Penn Medicine (UPHS)","Philadelphia","PA","Y","N","5990168","University of Pennsylvania Health System","3400 Civic Center Bouelvard","Philadelphia","PA","19104-5127","Dr. Kevin Fosnocht, MD","Chief Medical Officer and Associate Executive Director","Mr. James  R Ballinghoff, MBA, MSN, NEA-BC","Chief Nursing Officer and Associate Executive Director",269,350,"25","Y",1,"Y","N",1,"Y",1,"N",0,"N",1,"N",0,"N",1,"N",0,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"N",1,"Y",1,6957,52024,"6651","48470","306","3554","104","1105",1105,18,16,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"131",72,"Current",6232170,"390223","51 North 39th Street","Philadelphia","PA","19104-2699","2156628000","300-399 beds","General medical and surgical","N","N","N","N","N","Y","Penn Medicine (UPHS)","Philadelphia","PA","Y","N","5990168","University of Pennsylvania Health System","3400 Civic Center Bouelvard","Philadelphia","PA","19104-5127","Dr. Kevin Fosnocht, MD","Chief Medical Officer and Associate Executive Director","Mr. James  R Ballinghoff, MBA, MSN, NEA-BC","Chief Nursing Officer and Associate Executive Director",269,350,"25","Y",1,"Y","N",1,"Y",1,"N",0,"N",1,"N",0,"N",1,"N",0,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"N",1,"Y",1,6957,52024,"6651","48470","306","3554","104","1105",1105,18,16,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"132",55,"Current",6630845,"260017","1000 West Tenth Street","Rolla","MO","65401-2905","5734588899","100-199 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"Dr. Donald James, DO","Senior Vice President and Chief Medical Officer","Mrs. Keri S. Brookshire-Heavin, CNML","Senior Vice President and Chief Nursing Officer",85,242,"20","N",1,NA,"Y",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,3482,18406,"3136","15056","346","3350","0","0",286,21,22,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"133",72,"Current",6390683,"100320","325 Cypress Parkway","Kissimmee","FL","34758","4075302000","6-24 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,"5990048","HCA Healthcare","One Park Plaza","Nashville","TN","37203-1548",NA,NA,"Ms. Sharon Dillard","Chief Nursing Officer",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,1367,NA,NA,NA,NA,NA,NA,68,4,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"134",72,"Current",6370140,"420018","Five Richland Medical Park Drive","Columbia","SC","29203-6897","8034347000","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Palmetto Health Quality Cooperative (PHQC)","Columbia","SC","Y","Y","5994155","Prisma Health - Midlands","1301 Taylor Street, Suite 9-A","Columbia","SC","29201-2942","Dr. Eric Brown, MD","Physician Executive","Ms. Carole A Siegfried, MSN, RN","Campus Nurse Executive",567,641,NA,"Y",0,NA,"Y",1,"N",1,"N",1,"N",0,"N",1,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",1,"N",1,"N",1,"Y",0,"N",0,"Y",0,"N",1,"Y",0,9092,71516,NA,NA,NA,NA,NA,NA,1752,31,141,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"135",72,"Current",6370140,"420018","Five Richland Medical Park Drive","Columbia","SC","29203-6897","8034347000","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Palmetto Health Quality Cooperative (PHQC)","Columbia","SC","Y","Y","5994155","Prisma Health - Midlands","1301 Taylor Street, Suite 9-A","Columbia","SC","29201-2942","Dr. Eric Brown, MD","Physician Executive","Ms. Carole A Siegfried, MSN, RN","Campus Nurse Executive",567,641,NA,"Y",0,NA,"Y",1,"N",1,"N",1,"N",0,"N",1,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",1,"N",1,"N",1,"Y",0,"N",0,"Y",0,"N",1,"Y",0,9092,71516,NA,NA,NA,NA,NA,NA,1752,31,141,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"136",14,"Current",6920290,"380075","1111 Crater Lake Avenue","Medford","OR","97504-6241","5417325000","100-199 beds","General medical and surgical","N","Y","N","N","N","Y","Providence Health & Services","Renton","WA","Y","N","5991006","Providence St. Joseph Health","1801 Lind Avenue Southwest, 9016","Renton","WA","98057-9016",NA,NA,"Ms. Sherri Steele","Chief Nursing Officer",76,168,NA,"N",1,"N","Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,4023,17489,NA,NA,NA,NA,NA,NA,323,4,0,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"137",13,"Current",6230561,NA,"2802 Papermill Road","Wyomissing","PA","19610-1065","4846282388","100-199 beds","Rehabilitation","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2435,12102,NA,NA,NA,NA,NA,NA,205,12,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"138",25,"Current",6150150,"410007","593 Eddy Street","Providence","RI","02903-4900","4014444000","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Lifespan","Providence","RI","Y","Y","5990060","Lifespan Corporation","167 Point Street","Providence","RI","02903-4771","Dr. John B Murphy, MD","Vice President Medical Affairs and Chief Medical Officer",NA,NA,555,719,NA,"Y",0,"Y","Y",0,"N",0,"Y",0,"N",0,"N",0,"Y",0,"N",0,"Y",0,"Y",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,16793,96210,NA,NA,NA,NA,NA,NA,1502,14,80,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"139",75,"Current",6931755,"050262","757 Westwood Plaza","Los Angeles","CA","90095-8358","3108259111","400-499 beds","General medical and surgical","Y","N","N","N","N","Y","UCLA Health System","Los Angeles","CA","N",NA,"5996405","University of California Systemwide Administration","1111 Franklin Street, 11th Floor","Oakland","CA","94607-5200","Dr. Robert Cherry, MD","Chief Medical and Quality Officer","Ms. Karen A Grimley","Chief Nursing Executive",455,445,NA,"N",1,"N","N",0,"N",0,"N",1,"N",0,"N",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"N",1,"N",0,"Y",0,"Y",0,"Y",0,7451,55802,NA,NA,NA,NA,NA,NA,2072,109,188,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"140",75,"Current",6040170,"400007","355 Font Martelo Street","Humacao","Puerto Rico","00791-3249","7878520768","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Raul Ramos Pereira, MD","Medical Director","Ms. Aurelis Burgus","Nursing Director",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2856,19762,NA,NA,NA,NA,NA,NA,259,11,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"141",75,"Current",6040170,"400007","355 Font Martelo Street","Humacao","Puerto Rico","00791-3249","7878520768","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Raul Ramos Pereira, MD","Medical Director","Ms. Aurelis Burgus","Nursing Director",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2856,19762,NA,NA,NA,NA,NA,NA,259,11,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"142",25,"Current",6140900,"220020","795 Middle Street","Fall River","MA","02721-1798","5086745741","100-199 beds","General medical and surgical","N","Y","N","N","N",NA,NA,NA,NA,NA,NA,"5990141","Steward Health Care System, LLC","1900 North Pearl Street, Suite 2400","Dallas","TX","75201","Dr. John Conlon, MD","Chief Medical Officer","Ms. Carole Billington, RN, MSN, NEA-BC","Vice President Operations, Chief Nursing Officer",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547,19272,NA,NA,NA,NA,NA,NA,318,17,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"143",10,"Current",6650007,"430027","1305 West 18th Street","Sioux Falls","SD","57105-0496","6053331000","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Avera Health","Sioux Falls","SD","Y","Y","5990530","Sanford Health","2301 East 60th Street North","Sioux Falls","SD","57104-0569",NA,NA,NA,NA,297,545,NA,"Y",1,"Y","Y",1,"N",1,"Y",1,"N",1,"N",0,"N",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,9539,44490,NA,NA,NA,NA,NA,NA,1702,178,94,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"144",75,"Current",6650007,"430027","1305 West 18th Street","Sioux Falls","SD","57105-0496","6053331000","500 or more beds","General medical and surgical","Y","N","N","N","N","Y","Avera Health","Sioux Falls","SD","Y","Y","5990530","Sanford Health","2301 East 60th Street North","Sioux Falls","SD","57104-0569",NA,NA,NA,NA,297,545,NA,"Y",1,"Y","Y",1,"N",1,"Y",1,"N",1,"N",0,"N",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,9539,44490,NA,NA,NA,NA,NA,NA,1702,178,94,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"145",24,"Current",6933525,"051331","2050 Viborg Road","Solvang","CA","93463-2295","8056886431","6-24 beds","General medical and surgical","N","N","Y","N","N","N",NA,NA,NA,"N",NA,"5990103","Cottage Health","400 West Pueblo Street","Santa Barbara","CA","93105-4353","Dr. Edmund Wroblewski, MD","Vice President Medical Affairs and Chief Medical Officer","Mr. Herb J Geary","Chief Nursing Officer",2,11,NA,NA,NA,NA,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"N",1,222,654,NA,NA,NA,NA,NA,NA,22,2,0,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"146",73,"Current",6233120,"390211","740 East State Street","Sharon","PA","16146-3395","7249833911","200-299 beds","General medical and surgical","N","N","N","Y","N",NA,NA,NA,NA,NA,NA,"5990141","Steward Health Care System, LLC","1900 North Pearl Street, Suite 2400","Dallas","TX","75201",NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4124,24445,NA,NA,NA,NA,NA,NA,509,17,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"147",23,"Current",6930887,"050026","5555 Grossmont Center Drive","La Mesa","CA","91942-3019","6197406000","500 or more beds","General medical and surgical","N","N","N","N","N","Y","Sharp Healthcare","San Diego","CA","Y","N","5992065","Sharp HealthCare","8695 Spectrum Center Boulevard","San Diego","CA","92123-1489","Dr. Michael Murphy, MD, JD","Chief Medical Officer",NA,NA,357,524,"30",NA,NA,"Y","Y",0,"Y",0,"N",1,"N",1,"N",0,"N",0,"N",0,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"Y",1,"Y",1,11725,62616,"11579","60853","146","1763","0","0",1271,49,92,"10/1/2016","9/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"148",73,"Current",6213735,"330198","One Healthy Way","Oceanside","NY","11572-1551","5166323000","300-399 beds","General medical and surgical","N","N","N","N","N","N",NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,"Dr. Adhi Sharma, MD","Senior Vice President, Medical Affairs and Chief Medical Officer","Ms Stacey A Conklin","Chief Nursing Officer",322,455,NA,"Y",0,NA,"N",0,"Y",0,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"Y",0,"Y",0,"N",0,"Y",0,"N",0,"Y",0,10066,66748,NA,NA,NA,NA,NA,NA,696,31,101,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"149",13,"Current",6210280,"330043","301 East Main Street","Bay Shore","NY","11706-8458","6319683000","200-299 beds","General medical and surgical","N","N","N","N","N","Y","Northwell Health","New Hyde Park","NY","Y","Y","5990062","Northwell Health","2000 Marcus Avenue","New Hyde Park","NY","11042","Dr. Jay Enden, MD","Medical Director",NA,NA,278,275,NA,"N",1,"N","N",1,"N",1,"N",1,"N",1,"N",1,"N",1,"N",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"Y",1,"N",1,"N",1,"Y",1,"N",1,"Y",1,8971,54367,NA,NA,NA,NA,NA,NA,847,14,30,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"150",14,"Current",6410200,"360155","18697 Bagley Road","Middleburg Heights","OH","44130-3497","4408168000","200-299 beds","General medical and surgical","N","N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dr. Marilyn McNamara, MD","Chief Medical Officer","Ms. Martha F. Bauschka, MBA, RN","Vice President and Chief Nursing Officer",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6865,32212,NA,NA,NA,NA,NA,NA,572,22,NA,NA,NA,"N","Reported","Reported","Estimated","Estimated","Reported","Reported","Reported","Reported","Estimated","Estimated","Estimated","Estimated"
"151",72,"Current",6731220,"370114","1923 South Utica Avenue","Tulsa","OK","74104-6502","9187442345","500 or more beds","General medical and surgical","N","Y","N","N","N","Y","Ascension Health","Saint Louis","MO","Y","Y","5990198","Ascension Healthcare","101 South Hanley Road, Suite 450","Saint Louis","MO","63105-3406","Dr. William Allred, MD","Vice President Medical Affairs","Ms. Pamela Kiser","Chief Nursing Executive and Vice President of Nursing",418,703,NA,NA,NA,NA,"Y",1,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",1,"Y",1,"N",0,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"Y",1,"Y",1,11682,62956,NA,NA,NA,NA,NA,NA,998,14,7070,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"152",72,"Current",6419020,"360123","29000 Center Ridge Road","Westlake","OH","44145-5293","4408358000","100-199 beds","General medical and surgical","N","Y","N","N","N","Y","University Hospitals Health System","Cleveland","OH","Y","Y","5990112","University Hospitals","11100 Euclid Avenue","Cleveland","OH","44106-5000","Dr. Michael Dobrovich, MD","Chief Medical Officer",NA,NA,86,204,NA,"Y",1,"Y","N",1,"N",1,"Y",1,"N",1,"N",1,"N",1,"N",0,"Y",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"Y",1,"Y",1,5516,21015,NA,NA,NA,NA,NA,NA,350,4,4,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"153",23,"Current",6731220,"370114","1923 South Utica Avenue","Tulsa","OK","74104-6502","9187442345","500 or more beds","General medical and surgical","N","Y","N","N","N","Y","Ascension Health","Saint Louis","MO","Y","Y","5990198","Ascension Healthcare","101 South Hanley Road, Suite 450","Saint Louis","MO","63105-3406","Dr. William Allred, MD","Vice President Medical Affairs","Ms. Pamela Kiser","Chief Nursing Executive and Vice President of Nursing",418,703,NA,NA,NA,NA,"Y",1,"N",1,"N",0,"N",0,"N",0,"N",0,"N",0,"Y",1,"Y",1,"N",0,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"Y",1,"Y",1,11682,62956,NA,NA,NA,NA,NA,NA,998,14,7070,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"154",23,"Current",6419020,"360123","29000 Center Ridge Road","Westlake","OH","44145-5293","4408358000","100-199 beds","General medical and surgical","N","Y","N","N","N","Y","University Hospitals Health System","Cleveland","OH","Y","Y","5990112","University Hospitals","11100 Euclid Avenue","Cleveland","OH","44106-5000","Dr. Michael Dobrovich, MD","Chief Medical Officer",NA,NA,86,204,NA,"Y",1,"Y","N",1,"N",1,"Y",1,"N",1,"N",1,"N",1,"N",0,"Y",1,"Y",1,"N",1,"Y",1,"Y",1,"Y",1,"N",1,"N",0,"Y",1,"Y",1,"Y",1,5516,21015,NA,NA,NA,NA,NA,NA,350,4,4,"1/1/2017","12/31/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"155",28,"Current",6442140,"230029","44405 Woodward Avenue","Pontiac","MI","48341-5023","2488583000","400-499 beds","General medical and surgical","N","Y","N","N","N","Y","Physician Direct Accountable Care Organization","Sylvan Lake","MI","Y","Y","5990906","Trinity Health","20555 Victor Parkway","Livonia","MI","48152-7031","Dr. Fabian Fregoli, MD","Chief Medical Officer","Mr. Douglas R Dascenzo, MSN, RN, CENP","Chief Nursing Officer",267,443,NA,"N",1,"Y","Y",1,"N",1,"N",1,"N",0,"N",1,"N",0,"N",1,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"Y",0,"N",0,"N",1,"Y",0,"N",0,"Y",0,11220,60540,NA,NA,NA,NA,NA,NA,790,2,11,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"156",72,"Current",6442140,"230029","44405 Woodward Avenue","Pontiac","MI","48341-5023","2488583000","400-499 beds","General medical and surgical","N","Y","N","N","N","Y","Physician Direct Accountable Care Organization","Sylvan Lake","MI","Y","Y","5990906","Trinity Health","20555 Victor Parkway","Livonia","MI","48152-7031","Dr. Fabian Fregoli, MD","Chief Medical Officer","Mr. Douglas R Dascenzo, MSN, RN, CENP","Chief Nursing Officer",267,443,NA,"N",1,"Y","Y",1,"N",1,"N",1,"N",0,"N",1,"N",0,"N",1,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"Y",0,"N",0,"N",1,"Y",0,"N",0,"Y",0,11220,60540,NA,NA,NA,NA,NA,NA,790,2,11,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
"157",75,"Current",6442140,"230029","44405 Woodward Avenue","Pontiac","MI","48341-5023","2488583000","400-499 beds","General medical and surgical","N","Y","N","N","N","Y","Physician Direct Accountable Care Organization","Sylvan Lake","MI","Y","Y","5990906","Trinity Health","20555 Victor Parkway","Livonia","MI","48152-7031","Dr. Fabian Fregoli, MD","Chief Medical Officer","Mr. Douglas R Dascenzo, MSN, RN, CENP","Chief Nursing Officer",267,443,NA,"N",1,"Y","Y",1,"N",1,"N",1,"N",0,"N",1,"N",0,"N",1,"Y",0,"Y",0,"N",1,"N",1,"Y",0,"Y",0,"N",0,"N",1,"Y",0,"N",0,"Y",0,11220,60540,NA,NA,NA,NA,NA,NA,790,2,11,"7/1/2016","6/30/2017","Y","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported","Reported"
